date,municipality,mining_active,pm25,pm10,no2,so2,aqi,aqi_category,wind_speed_kmh,wind_direction,temperature_c,humidity_pct
2024-09-18,Madrid,True,54.1,108.8,51.0,46.9,147,Unhealthy for Sensitive Groups,12.0,WSW,27.3,77.3
2024-09-19,Madrid,True,43.7,93.8,23.5,17.4,121,Unhealthy for Sensitive Groups,11.0,WSW,29.8,93.6
2024-09-20,Madrid,True,71.8,145.0,49.6,22.7,159,Unhealthy,14.9,WSW,28.5,91.3
2024-09-21,Madrid,True,41.5,113.7,27.6,39.1,115,Unhealthy for Sensitive Groups,19.4,SW,31.4,87.4
2024-09-22,Madrid,True,50.2,63.4,42.0,38.1,137,Unhealthy for Sensitive Groups,17.9,WSW,26.8,84.9
2024-09-23,Madrid,True,51.1,95.1,35.8,31.5,139,Unhealthy for Sensitive Groups,13.7,SSW,26.6,74.0
2024-09-24,Madrid,True,64.9,84.6,68.5,28.7,155,Unhealthy,10.9,WSW,27.9,92.7
2024-09-25,Madrid,True,39.6,123.6,43.3,24.3,111,Unhealthy for Sensitive Groups,9.6,WSW,28.2,90.0
2024-09-26,Madrid,True,62.6,74.7,45.5,45.5,154,Unhealthy,17.4,WSW,30.6,70.1
2024-09-27,Madrid,True,62.5,106.3,35.2,36.1,154,Unhealthy,9.4,WSW,25.8,89.6
2024-09-28,Madrid,True,53.9,66.8,59.3,40.8,146,Unhealthy for Sensitive Groups,10.0,SW,28.9,76.3
2024-09-29,Madrid,True,36.3,46.4,31.0,19.1,102,Unhealthy for Sensitive Groups,19.6,SSW,26.2,65.5
2024-09-30,Madrid,True,43.8,73.2,39.5,37.1,121,Unhealthy for Sensitive Groups,9.8,SSW,31.6,80.9
2024-10-01,Madrid,True,84.3,88.8,33.7,20.3,165,Unhealthy,14.2,WSW,30.2,73.2
2024-10-02,Madrid,True,90.5,70.4,65.0,45.3,168,Unhealthy,19.3,SSW,30.8,86.7
2024-10-03,Madrid,True,74.4,58.5,40.2,36.9,160,Unhealthy,10.4,SW,26.0,68.7
2024-10-04,Madrid,True,40.5,90.6,48.1,21.8,113,Unhealthy for Sensitive Groups,10.5,SSW,29.1,72.7
2024-10-05,Madrid,True,42.9,51.8,37.7,26.4,119,Unhealthy for Sensitive Groups,13.3,SW,25.1,73.3
2024-10-06,Madrid,True,35.1,64.7,32.3,33.5,99,Moderate,14.4,SSW,32.7,78.1
2024-10-07,Madrid,True,69.8,80.0,41.6,22.0,158,Unhealthy,13.0,SSW,25.5,91.4
2024-10-08,Madrid,True,62.9,78.4,53.6,23.1,154,Unhealthy,12.8,SW,27.4,67.3
2024-10-09,Madrid,True,73.7,67.6,61.6,46.5,160,Unhealthy,16.8,WSW,26.9,80.2
2024-10-10,Madrid,True,78.5,70.4,34.7,36.0,162,Unhealthy,8.7,SW,24.2,92.5
2024-10-11,Madrid,True,65.8,148.5,64.5,52.0,155,Unhealthy,14.0,SW,30.7,76.9
2024-10-12,Madrid,True,68.4,93.4,40.0,37.3,157,Unhealthy,18.4,WSW,30.3,81.5
2024-10-13,Madrid,True,79.5,55.1,61.2,42.7,163,Unhealthy,19.1,WSW,25.3,85.5
2024-10-14,Madrid,True,80.6,127.2,31.0,23.9,163,Unhealthy,19.4,SW,27.6,69.4
2024-10-15,Madrid,True,49.0,102.4,24.6,25.4,134,Unhealthy for Sensitive Groups,14.5,SW,28.0,86.7
2024-10-16,Madrid,True,98.0,70.7,80.5,57.0,172,Unhealthy,16.9,WSW,28.9,79.3
2024-10-17,Madrid,True,79.7,121.2,59.3,21.0,163,Unhealthy,12.9,SW,27.8,87.0
2024-10-18,Madrid,True,80.4,68.9,41.9,31.5,163,Unhealthy,12.5,SW,30.3,76.7
2024-10-19,Madrid,True,66.3,79.8,60.6,19.9,156,Unhealthy,12.4,SSW,28.2,87.1
2024-10-20,Madrid,True,45.0,90.6,21.4,25.8,124,Unhealthy for Sensitive Groups,11.3,SW,30.1,88.7
2024-10-21,Madrid,True,89.8,114.3,45.9,32.3,168,Unhealthy,9.4,SW,25.8,84.5
2024-10-22,Madrid,True,97.2,130.1,66.0,20.3,172,Unhealthy,11.0,WSW,24.0,88.3
2024-10-23,Madrid,True,49.6,108.0,66.8,25.2,135,Unhealthy for Sensitive Groups,11.5,SW,31.7,72.5
2024-10-24,Madrid,True,68.2,75.5,29.0,42.2,157,Unhealthy,11.1,SSW,32.5,87.7
2024-10-25,Madrid,True,43.0,115.1,34.9,31.5,119,Unhealthy for Sensitive Groups,8.0,WSW,28.4,89.2
2024-10-26,Madrid,True,80.5,65.0,51.3,16.3,163,Unhealthy,9.4,WSW,24.1,73.3
2024-10-27,Madrid,True,61.3,52.2,25.2,20.2,153,Unhealthy,8.9,SSW,29.5,68.5
2024-10-28,Madrid,True,97.7,158.4,45.6,54.4,172,Unhealthy,19.4,SW,30.6,91.5
2024-10-29,Madrid,True,36.2,97.3,61.7,27.9,102,Unhealthy for Sensitive Groups,16.1,WSW,25.4,91.6
2024-10-30,Madrid,True,93.0,109.3,39.7,29.7,170,Unhealthy,15.5,SW,31.7,86.0
2024-10-31,Madrid,True,30.2,117.1,26.8,27.5,89,Moderate,14.3,WSW,24.7,92.2
2024-11-01,Madrid,True,109.6,85.1,83.1,40.4,179,Unhealthy,9.9,NNE,24.0,94.4
2024-11-02,Madrid,True,82.3,62.2,57.7,20.0,164,Unhealthy,9.4,NNE,31.9,83.9
2024-11-03,Madrid,True,111.4,82.2,33.6,37.7,179,Unhealthy,9.8,NNE,30.1,70.2
2024-11-04,Madrid,True,81.3,140.5,72.8,60.6,164,Unhealthy,9.3,NNE,26.2,87.4
2024-11-05,Madrid,True,64.3,109.4,40.8,42.3,155,Unhealthy,13.6,NNE,25.5,93.2
2024-11-06,Madrid,True,105.8,100.5,38.1,27.8,177,Unhealthy,11.5,NE,30.4,89.0
2024-11-07,Madrid,True,42.9,67.1,41.2,34.3,119,Unhealthy for Sensitive Groups,5.6,ENE,27.2,91.0
2024-11-08,Madrid,True,112.5,116.6,96.5,36.3,180,Unhealthy,13.6,ENE,24.1,79.0
2024-11-09,Madrid,True,84.4,121.4,73.8,31.1,165,Unhealthy,9.5,NNE,30.4,82.0
2024-11-10,Madrid,True,39.6,138.9,50.0,46.4,111,Unhealthy for Sensitive Groups,6.6,NNE,29.0,78.1
2024-11-11,Madrid,True,51.6,193.2,92.0,72.6,140,Unhealthy for Sensitive Groups,9.7,ENE,24.1,84.9
2024-11-12,Madrid,True,92.1,160.5,51.6,33.6,169,Unhealthy,6.7,NNE,26.8,84.4
2024-11-13,Madrid,True,100.3,110.6,46.0,40.4,174,Unhealthy,12.3,ENE,29.3,94.4
2024-11-14,Madrid,True,123.3,86.5,76.9,24.3,186,Unhealthy,8.5,ENE,26.6,65.2
2024-11-15,Madrid,True,62.2,128.5,66.6,38.1,154,Unhealthy,12.8,NNE,28.8,92.3
2024-11-16,Madrid,True,112.0,168.1,64.0,51.3,180,Unhealthy,9.3,ENE,31.0,74.6
2024-11-17,Madrid,True,84.8,61.8,31.9,51.8,165,Unhealthy,12.4,ENE,26.9,71.7
2024-11-18,Madrid,True,91.6,147.0,70.1,20.9,169,Unhealthy,6.4,NE,29.1,90.3
2024-11-19,Madrid,True,84.4,115.8,45.2,44.8,165,Unhealthy,5.8,ENE,32.3,89.5
2024-11-20,Madrid,True,48.3,144.7,63.0,57.3,132,Unhealthy for Sensitive Groups,12.5,NE,30.3,81.0
2024-11-21,Madrid,True,97.4,175.1,82.6,51.0,172,Unhealthy,11.3,NNE,27.6,70.6
2024-11-22,Madrid,True,119.4,162.4,53.5,55.9,184,Unhealthy,7.7,NE,26.3,93.0
2024-11-23,Madrid,True,97.4,108.1,64.4,48.0,172,Unhealthy,14.2,NNE,27.7,76.0
2024-11-24,Madrid,True,70.1,107.9,70.6,44.5,158,Unhealthy,6.7,ENE,30.5,84.0
2024-11-25,Madrid,True,119.3,138.4,37.8,38.7,184,Unhealthy,12.9,ENE,27.7,86.2
2024-11-26,Madrid,True,78.3,66.7,72.0,32.1,162,Unhealthy,7.7,ENE,28.9,80.4
2024-11-27,Madrid,True,113.1,156.3,57.3,67.8,180,Unhealthy,8.9,ENE,24.9,75.6
2024-11-28,Madrid,True,76.6,92.7,44.3,28.4,161,Unhealthy,7.6,NNE,27.1,84.3
2024-11-29,Madrid,True,67.0,123.7,60.3,27.7,156,Unhealthy,5.6,NNE,28.5,73.4
2024-11-30,Madrid,True,62.4,98.9,48.6,51.5,154,Unhealthy,7.9,NNE,31.8,94.8
2024-12-01,Madrid,True,98.9,80.4,30.2,27.9,173,Unhealthy,8.1,ENE,30.0,77.3
2024-12-02,Madrid,True,112.1,165.0,67.2,61.7,180,Unhealthy,6.4,ENE,27.4,73.2
2024-12-03,Madrid,True,125.1,183.8,93.9,46.6,187,Unhealthy,10.5,ENE,29.4,67.0
2024-12-04,Madrid,True,105.5,83.5,73.4,51.8,176,Unhealthy,12.4,NE,32.5,84.7
2024-12-05,Madrid,True,43.3,156.8,78.5,33.2,120,Unhealthy for Sensitive Groups,6.6,NNE,30.5,92.7
2024-12-06,Madrid,True,77.7,96.4,61.1,38.1,162,Unhealthy,6.4,NE,25.3,93.4
2024-12-07,Madrid,True,59.3,92.5,73.3,20.4,152,Unhealthy,12.3,NNE,32.1,79.6
2024-12-08,Madrid,True,70.7,161.7,53.5,38.6,158,Unhealthy,12.2,ENE,29.6,87.5
2024-12-09,Madrid,True,100.3,140.4,61.9,65.1,174,Unhealthy,14.8,ENE,24.8,93.5
2024-12-10,Madrid,True,73.8,80.3,36.2,61.0,160,Unhealthy,8.6,ENE,24.5,90.9
2024-12-11,Madrid,True,49.7,157.1,58.4,28.0,136,Unhealthy for Sensitive Groups,13.5,NE,27.9,80.6
2024-12-12,Madrid,True,108.4,123.3,72.7,40.2,178,Unhealthy,11.0,ENE,29.2,67.1
2024-12-13,Madrid,True,68.4,191.7,55.4,40.8,157,Unhealthy,12.0,NE,28.6,74.2
2024-12-14,Madrid,True,87.4,132.9,73.2,54.2,167,Unhealthy,11.2,NNE,28.4,73.4
2024-12-15,Madrid,True,75.1,129.0,53.8,24.6,160,Unhealthy,14.0,ENE,31.7,76.8
2024-12-16,Madrid,True,88.8,101.2,78.8,31.6,168,Unhealthy,12.8,NNE,24.9,81.0
2024-12-17,Madrid,True,93.0,74.0,41.9,59.4,170,Unhealthy,10.4,ENE,29.8,83.2
2024-12-18,Madrid,True,112.9,88.8,39.4,31.7,180,Unhealthy,8.1,ENE,31.5,67.7
2024-12-19,Madrid,True,90.8,104.0,30.2,32.7,169,Unhealthy,14.0,NE,32.8,86.4
2024-12-20,Madrid,True,95.5,91.0,64.1,24.0,171,Unhealthy,14.3,NNE,25.8,80.6
2024-12-21,Madrid,True,80.1,135.6,72.5,45.6,163,Unhealthy,6.1,ENE,29.4,69.9
2024-12-22,Madrid,True,49.9,58.1,23.8,49.1,136,Unhealthy for Sensitive Groups,8.4,NNE,26.1,71.1
2024-12-23,Madrid,True,61.4,96.2,43.0,51.5,153,Unhealthy,14.1,NNE,26.0,90.5
2024-12-24,Madrid,True,71.7,162.1,61.8,27.5,159,Unhealthy,13.9,NNE,27.0,72.6
2024-12-25,Madrid,True,81.0,86.3,66.2,68.6,163,Unhealthy,8.4,NE,32.3,67.3
2024-12-26,Madrid,True,87.5,177.2,77.3,28.4,167,Unhealthy,6.7,NE,30.3,81.2
2024-12-27,Madrid,True,84.6,144.1,65.6,55.4,165,Unhealthy,10.4,NE,32.9,93.7
2024-12-28,Madrid,True,51.5,67.8,70.7,47.1,140,Unhealthy for Sensitive Groups,11.9,NNE,29.2,87.7
2024-12-29,Madrid,True,69.1,94.7,71.5,36.8,157,Unhealthy,8.1,NE,24.3,78.5
2024-12-30,Madrid,True,112.7,86.2,68.4,65.2,180,Unhealthy,12.6,NE,26.2,65.2
2024-12-31,Madrid,True,43.3,148.8,71.1,47.5,120,Unhealthy for Sensitive Groups,10.2,NE,24.6,71.0
2023-01-01,Lanuza,False,36.6,60.4,34.4,27.6,103,Unhealthy for Sensitive Groups,11.5,NNE,29.6,83.2
2023-01-02,Lanuza,False,46.7,49.1,33.3,14.9,128,Unhealthy for Sensitive Groups,7.3,NE,29.7,76.6
2023-01-03,Lanuza,False,30.5,47.2,29.6,20.7,90,Moderate,12.3,ENE,29.7,85.8
2023-01-04,Lanuza,False,28.8,70.9,26.0,23.1,86,Moderate,13.1,ENE,31.3,77.0
2023-01-05,Lanuza,False,22.7,35.6,31.5,6.1,73,Moderate,11.9,NNE,24.5,66.7
2023-01-06,Lanuza,False,25.4,28.9,17.2,17.9,79,Moderate,12.5,NE,28.8,70.0
2023-01-07,Lanuza,False,47.7,64.7,25.5,10.1,131,Unhealthy for Sensitive Groups,8.5,NNE,28.8,78.2
2023-01-08,Lanuza,False,31.9,66.4,24.6,25.8,93,Moderate,10.5,ENE,28.3,81.3
2023-01-09,Lanuza,False,16.1,93.9,39.3,26.0,59,Moderate,9.4,NNE,25.1,68.8
2023-01-10,Lanuza,False,55.9,77.6,33.2,32.1,150,Unhealthy,10.6,ENE,24.1,82.6
2023-01-11,Lanuza,False,18.2,28.9,15.8,13.6,63,Moderate,7.1,NNE,25.1,73.6
2023-01-12,Lanuza,False,26.2,25.4,26.5,21.4,80,Moderate,12.2,NE,30.3,92.9
2023-01-13,Lanuza,False,31.4,62.4,33.7,11.6,92,Moderate,10.8,ENE,29.4,91.7
2023-01-14,Lanuza,False,18.9,63.9,32.7,24.2,65,Moderate,13.3,ENE,30.5,78.0
2023-01-15,Lanuza,False,27.8,92.3,29.6,25.9,84,Moderate,9.0,NE,31.1,71.2
2023-01-16,Lanuza,False,17.9,32.9,14.6,11.9,63,Moderate,13.0,NNE,24.5,89.0
2023-01-17,Lanuza,False,24.1,57.8,11.3,9.4,76,Moderate,5.3,NE,26.8,77.9
2023-01-18,Lanuza,False,19.4,57.2,23.5,19.5,66,Moderate,13.4,ENE,28.4,71.6
2023-01-19,Lanuza,False,29.3,27.0,21.7,14.6,87,Moderate,6.7,ENE,25.8,92.8
2023-01-20,Lanuza,False,21.3,65.3,25.8,6.5,70,Moderate,6.4,NE,25.9,92.6
2023-01-21,Lanuza,False,31.7,24.3,31.6,27.9,92,Moderate,10.7,ENE,30.6,78.8
2023-01-22,Lanuza,False,44.5,52.6,23.2,19.7,123,Unhealthy for Sensitive Groups,6.2,NNE,25.5,78.4
2023-01-23,Lanuza,False,25.7,43.1,30.8,14.0,79,Moderate,13.1,ENE,26.8,72.3
2023-01-24,Lanuza,False,46.0,68.5,32.7,16.7,127,Unhealthy for Sensitive Groups,5.9,ENE,27.8,90.7
2023-01-25,Lanuza,False,22.0,36.1,23.2,24.8,71,Moderate,8.0,NE,28.0,90.5
2023-01-26,Lanuza,False,38.4,82.3,36.2,11.4,108,Unhealthy for Sensitive Groups,7.1,NNE,28.0,80.6
2023-01-27,Lanuza,False,20.8,66.2,35.8,26.5,69,Moderate,11.0,NE,25.5,82.8
2023-01-28,Lanuza,False,40.0,67.2,20.3,16.0,112,Unhealthy for Sensitive Groups,10.8,NE,32.0,79.9
2023-01-29,Lanuza,False,47.1,59.9,28.8,25.2,129,Unhealthy for Sensitive Groups,8.1,NNE,25.5,76.5
2023-01-30,Lanuza,False,19.6,36.5,32.5,10.1,66,Moderate,13.3,ENE,32.8,78.4
2023-01-31,Lanuza,False,35.0,43.9,17.5,26.3,99,Moderate,12.8,ENE,29.7,90.4
2023-02-01,Lanuza,False,27.6,50.3,25.5,16.2,83,Moderate,8.8,NE,28.4,84.9
2023-02-02,Lanuza,False,17.4,65.5,27.5,18.4,61,Moderate,7.9,NE,24.7,75.4
2023-02-03,Lanuza,False,44.8,40.6,23.0,18.5,124,Unhealthy for Sensitive Groups,6.4,ENE,32.0,84.7
2023-02-04,Lanuza,False,25.6,64.5,17.8,25.5,79,Moderate,13.4,ENE,30.0,89.6
2023-02-05,Lanuza,False,35.8,82.4,29.2,25.0,101,Unhealthy for Sensitive Groups,7.9,NNE,28.4,65.7
2023-02-06,Lanuza,False,41.9,38.3,27.2,17.8,116,Unhealthy for Sensitive Groups,6.0,NNE,32.5,76.4
2023-02-07,Lanuza,False,24.3,28.1,28.3,17.1,76,Moderate,14.5,NE,27.1,93.8
2023-02-08,Lanuza,False,14.5,89.5,38.5,25.8,55,Moderate,5.6,NE,27.5,68.9
2023-02-09,Lanuza,False,28.2,77.0,38.7,31.8,85,Moderate,5.3,ENE,27.6,94.4
2023-02-10,Lanuza,False,20.6,57.0,26.9,18.3,68,Moderate,8.8,NE,24.1,79.1
2023-02-11,Lanuza,False,21.6,31.3,36.4,29.0,71,Moderate,8.8,ENE,31.9,65.4
2023-02-12,Lanuza,False,37.4,67.2,20.6,17.8,105,Unhealthy for Sensitive Groups,12.3,NE,31.3,87.1
2023-02-13,Lanuza,False,35.3,53.9,16.5,25.1,100,Moderate,13.2,NNE,24.1,90.8
2023-02-14,Lanuza,False,39.6,56.7,19.2,23.7,110,Unhealthy for Sensitive Groups,7.4,NNE,26.8,93.6
2023-02-15,Lanuza,False,19.3,47.2,35.2,30.0,66,Moderate,6.4,NNE,24.7,80.9
2023-02-16,Lanuza,False,39.3,86.9,14.9,26.4,110,Unhealthy for Sensitive Groups,6.7,NE,26.4,70.0
2023-02-17,Lanuza,False,36.0,29.5,15.1,29.7,102,Unhealthy for Sensitive Groups,11.1,ENE,28.5,80.3
2023-02-18,Lanuza,False,13.7,50.6,31.1,16.2,54,Moderate,8.9,NNE,29.4,68.4
2023-02-19,Lanuza,False,42.8,54.3,28.5,9.4,119,Unhealthy for Sensitive Groups,8.9,ENE,27.5,89.0
2023-02-20,Lanuza,False,39.6,33.4,17.9,16.6,110,Unhealthy for Sensitive Groups,5.5,NNE,28.6,66.1
2023-02-21,Lanuza,False,40.7,80.2,19.2,16.0,113,Unhealthy for Sensitive Groups,13.1,NNE,24.9,79.6
2023-02-22,Lanuza,False,24.2,33.7,23.9,7.1,76,Moderate,14.0,ENE,31.6,92.4
2023-02-23,Lanuza,False,27.7,33.2,25.0,29.5,84,Moderate,11.8,ENE,30.4,84.8
2023-02-24,Lanuza,False,28.7,62.0,15.8,21.3,86,Moderate,7.1,NE,24.5,72.0
2023-02-25,Lanuza,False,28.8,53.6,21.9,9.4,86,Moderate,9.6,NE,31.7,65.8
2023-02-26,Lanuza,False,53.6,76.5,39.4,8.9,145,Unhealthy for Sensitive Groups,11.3,NNE,32.5,82.6
2023-02-27,Lanuza,False,38.1,58.3,29.6,7.5,107,Unhealthy for Sensitive Groups,5.5,ENE,25.7,75.1
2023-02-28,Lanuza,False,30.4,82.1,25.2,7.6,89,Moderate,14.5,ENE,25.5,74.7
2023-03-01,Lanuza,False,17.8,28.7,33.1,27.0,62,Moderate,11.4,NNE,29.7,90.8
2023-03-02,Lanuza,False,22.3,61.8,20.4,9.2,72,Moderate,10.3,ENE,31.7,94.6
2023-03-03,Lanuza,False,21.3,77.8,31.0,23.2,70,Moderate,7.5,ENE,30.2,91.9
2023-03-04,Lanuza,False,22.4,55.4,27.9,16.8,72,Moderate,5.4,NE,25.8,75.0
2023-03-05,Lanuza,False,26.8,62.8,29.8,24.2,82,Moderate,5.4,NE,29.1,81.7
2023-03-06,Lanuza,False,39.1,44.2,33.8,22.0,109,Unhealthy for Sensitive Groups,14.9,ENE,26.3,80.6
2023-03-07,Lanuza,False,20.6,74.8,13.4,14.3,68,Moderate,13.7,ENE,25.2,80.9
2023-03-08,Lanuza,False,45.8,27.3,19.2,17.3,126,Unhealthy for Sensitive Groups,9.2,ENE,25.0,94.6
2023-03-09,Lanuza,False,48.7,68.9,14.5,19.0,133,Unhealthy for Sensitive Groups,12.0,ENE,30.9,89.6
2023-03-10,Lanuza,False,32.4,45.2,29.6,29.8,94,Moderate,9.7,NE,25.9,71.3
2023-03-11,Lanuza,False,13.4,77.8,24.7,14.6,53,Moderate,9.9,ENE,28.0,67.3
2023-03-12,Lanuza,False,12.5,52.8,36.4,8.2,51,Moderate,8.0,ENE,30.6,93.8
2023-03-13,Lanuza,False,48.1,56.6,31.1,26.0,132,Unhealthy for Sensitive Groups,13.0,ENE,32.8,91.7
2023-03-14,Lanuza,False,31.7,64.8,17.6,18.9,92,Moderate,8.0,NNE,25.7,78.9
2023-03-15,Lanuza,False,31.1,48.7,25.9,16.5,91,Moderate,10.7,NE,24.7,86.3
2023-03-16,Lanuza,False,15.1,60.6,15.1,10.8,57,Moderate,6.8,NNE,31.4,89.8
2023-03-17,Lanuza,False,18.6,31.5,15.7,11.9,64,Moderate,11.4,NNE,30.4,81.4
2023-03-18,Lanuza,False,18.1,73.4,33.5,10.9,63,Moderate,11.3,ENE,25.2,85.6
2023-03-19,Lanuza,False,13.4,47.2,37.7,16.8,53,Moderate,9.0,NE,29.4,72.8
2023-03-20,Lanuza,False,18.8,58.5,26.7,13.3,65,Moderate,11.3,ENE,29.1,70.0
2023-03-21,Lanuza,False,14.6,64.3,17.4,10.9,56,Moderate,6.1,NE,27.6,82.7
2023-03-22,Lanuza,False,45.5,46.3,20.4,19.2,125,Unhealthy for Sensitive Groups,14.6,ENE,31.1,71.1
2023-03-23,Lanuza,False,15.7,33.3,33.6,12.3,58,Moderate,12.0,NNE,29.0,67.6
2023-03-24,Lanuza,False,27.7,47.1,16.8,23.7,84,Moderate,12.0,NE,30.5,92.3
2023-03-25,Lanuza,False,43.5,66.1,18.1,9.2,120,Unhealthy for Sensitive Groups,6.7,NNE,30.1,85.6
2023-03-26,Lanuza,False,12.8,28.5,20.5,14.0,52,Moderate,9.8,ENE,32.6,70.3
2023-03-27,Lanuza,False,47.3,37.5,28.6,27.2,130,Unhealthy for Sensitive Groups,8.5,ENE,31.7,67.0
2023-03-28,Lanuza,False,37.3,37.7,19.6,20.9,105,Unhealthy for Sensitive Groups,7.4,ENE,30.4,83.8
2023-03-29,Lanuza,False,19.5,45.5,22.3,11.5,66,Moderate,11.0,ENE,26.4,77.1
2023-03-30,Lanuza,False,22.1,56.0,17.5,33.9,72,Moderate,12.9,NNE,24.2,65.8
2023-03-31,Lanuza,False,45.7,43.3,38.9,16.9,126,Unhealthy for Sensitive Groups,10.3,NNE,28.1,82.1
2023-04-01,Lanuza,False,29.8,28.1,30.8,20.7,88,Moderate,3.7,ESE,30.3,66.0
2023-04-02,Lanuza,False,23.5,72.6,26.5,25.5,75,Moderate,9.6,E,29.1,70.6
2023-04-03,Lanuza,False,33.2,62.0,17.8,18.5,95,Moderate,8.4,ESE,24.6,77.7
2023-04-04,Lanuza,False,43.1,47.5,15.6,27.9,119,Unhealthy for Sensitive Groups,6.5,SE,31.6,91.8
2023-04-05,Lanuza,False,17.7,73.3,24.9,9.6,62,Moderate,7.3,ESE,28.4,91.8
2023-04-06,Lanuza,False,37.8,62.9,30.3,12.0,106,Unhealthy for Sensitive Groups,9.2,SE,30.5,93.2
2023-04-07,Lanuza,False,36.2,70.5,29.4,13.9,102,Unhealthy for Sensitive Groups,3.2,E,30.6,71.7
2023-04-08,Lanuza,False,46.9,68.3,38.1,30.6,129,Unhealthy for Sensitive Groups,4.9,ESE,32.3,89.3
2023-04-09,Lanuza,False,44.3,75.7,23.1,19.5,122,Unhealthy for Sensitive Groups,4.1,ESE,29.8,78.9
2023-04-10,Lanuza,False,38.9,64.0,21.7,18.9,109,Unhealthy for Sensitive Groups,8.8,SE,32.1,91.2
2023-04-11,Lanuza,False,40.3,77.2,15.4,21.4,112,Unhealthy for Sensitive Groups,6.5,E,24.9,68.6
2023-04-12,Lanuza,False,40.3,44.1,16.9,21.2,112,Unhealthy for Sensitive Groups,5.9,E,30.4,85.1
2023-04-13,Lanuza,False,45.6,29.6,13.9,15.8,126,Unhealthy for Sensitive Groups,9.4,ESE,26.1,65.3
2023-04-14,Lanuza,False,13.4,41.8,14.7,16.9,53,Moderate,8.4,SE,25.3,86.9
2023-04-15,Lanuza,False,22.3,31.7,37.2,25.5,72,Moderate,9.8,ESE,27.0,79.4
2023-04-16,Lanuza,False,42.3,42.9,31.1,27.0,117,Unhealthy for Sensitive Groups,6.9,E,26.8,91.4
2023-04-17,Lanuza,False,37.3,32.5,31.6,14.5,105,Unhealthy for Sensitive Groups,3.3,ESE,29.9,72.6
2023-04-18,Lanuza,False,13.3,51.0,24.5,19.9,53,Moderate,9.2,ESE,32.7,90.5
2023-04-19,Lanuza,False,26.5,54.7,14.4,22.3,81,Moderate,6.9,SE,25.7,72.4
2023-04-20,Lanuza,False,33.4,75.7,20.0,13.8,96,Moderate,7.2,E,26.1,85.0
2023-04-21,Lanuza,False,15.4,76.4,40.0,27.8,57,Moderate,7.7,SE,27.3,68.9
2023-04-22,Lanuza,False,52.5,36.7,13.2,11.5,143,Unhealthy for Sensitive Groups,5.4,E,25.5,75.8
2023-04-23,Lanuza,False,16.0,53.5,18.1,8.5,58,Moderate,8.4,ESE,26.2,81.3
2023-04-24,Lanuza,False,27.4,61.1,19.9,14.3,83,Moderate,9.3,SE,27.1,87.5
2023-04-25,Lanuza,False,29.5,76.3,11.6,6.8,87,Moderate,6.3,SE,24.7,89.1
2023-04-26,Lanuza,False,44.8,75.6,15.2,27.8,123,Unhealthy for Sensitive Groups,8.6,SE,26.0,66.0
2023-04-27,Lanuza,False,43.3,55.5,15.5,18.6,120,Unhealthy for Sensitive Groups,7.8,SE,26.0,79.2
2023-04-28,Lanuza,False,21.9,48.0,15.0,20.6,71,Moderate,4.3,E,32.6,68.9
2023-04-29,Lanuza,False,16.6,33.0,17.6,25.3,60,Moderate,6.5,ESE,24.1,70.5
2023-04-30,Lanuza,False,34.4,29.9,20.6,32.6,98,Moderate,6.4,E,25.5,90.3
2023-05-01,Lanuza,False,18.1,61.9,27.6,8.4,63,Moderate,8.2,SE,27.1,79.6
2023-05-02,Lanuza,False,18.2,23.3,13.7,5.7,63,Moderate,9.3,SE,24.5,93.3
2023-05-03,Lanuza,False,11.2,28.9,10.2,6.0,47,Good,9.7,E,27.5,92.5
2023-05-04,Lanuza,False,34.3,38.8,17.2,7.1,98,Moderate,8.4,ESE,25.8,79.0
2023-05-05,Lanuza,False,22.6,56.0,19.7,20.9,73,Moderate,7.3,E,28.1,89.8
2023-05-06,Lanuza,False,20.9,40.6,18.6,11.7,69,Moderate,4.1,SE,28.7,67.1
2023-05-07,Lanuza,False,18.1,31.6,10.0,12.8,63,Moderate,9.6,ESE,30.3,68.6
2023-05-08,Lanuza,False,17.2,58.7,12.0,8.0,61,Moderate,9.8,ESE,31.9,72.8
2023-05-09,Lanuza,False,17.0,49.5,13.9,12.8,61,Moderate,7.3,ESE,24.7,68.0
2023-05-10,Lanuza,False,28.7,51.8,12.3,18.3,86,Moderate,6.5,E,26.3,72.2
2023-05-11,Lanuza,False,9.9,22.9,22.7,15.0,41,Good,7.3,E,28.3,80.9
2023-05-12,Lanuza,False,14.4,55.9,25.8,8.8,55,Moderate,7.7,ESE,26.8,68.2
2023-05-13,Lanuza,False,27.2,27.0,13.8,22.1,82,Moderate,4.6,SE,29.5,69.4
2023-05-14,Lanuza,False,21.8,32.6,21.6,6.2,71,Moderate,8.3,ESE,31.6,68.5
2023-05-15,Lanuza,False,31.4,51.9,8.5,7.3,91,Moderate,8.9,ESE,32.7,78.7
2023-05-16,Lanuza,False,31.1,54.7,21.1,14.8,91,Moderate,9.5,SE,30.0,78.4
2023-05-17,Lanuza,False,14.2,55.9,13.1,10.6,55,Moderate,9.0,SE,26.2,77.8
2023-05-18,Lanuza,False,35.0,43.7,11.8,5.8,99,Moderate,9.4,E,29.6,76.8
2023-05-19,Lanuza,False,16.4,42.5,23.1,15.4,59,Moderate,9.6,E,24.2,90.3
2023-05-20,Lanuza,False,22.4,35.6,20.1,14.0,72,Moderate,4.2,E,25.5,72.9
